optimizer_name,budget,f0,f1,alpha,precision
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f004_i01_d05,0.04116532,23.85459709769998
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.8152567,16.0064709798869
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.84355736,16.244988280257303
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.8442014,16.67747647661332
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.87131256,17.336034219659837
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.8718194,17.079942629354093
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.8737392,18.405802145003065
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.89619184,16.5587046000266
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.8964168,14.029892278214959
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.9208814,16.693410648152508
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.94547063,15.059537436079495
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.9477581,16.346633946540408
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.97746927,18.302135731301746
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f006_i01_d05,0.00040199683,6.697422722940196
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f006_i01_d05,0.00041113253,6.5399250224772345
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f008_i01_d05,0.0007704774,18.177009031661328
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f009_i01_d05,0.0011028288,20.030897632793966
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f013_i01_d05,0.10075497,70.8921094800009
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f014_i01_d05,0.9159424,18.075159320675198
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f014_i01_d05,0.9192421,16.84301747873917
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f014_i01_d05,0.9230265,17.721619554409415
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f014_i01_d05,0.94644094,19.27470968829124
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f014_i01_d05,0.9473111,17.804466178090536
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f014_i01_d05,0.94945896,19.63185591514258
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f014_i01_d05,0.9498149,18.402183749444305
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f016_i01_d05,0.42392156,28.695598602886278
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f016_i01_d05,0.43262318,30.844330254262587
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f017_i01_d05,0.39565745,9.460562241974742
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f017_i01_d05,0.689238,12.574398024597883
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f018_i01_d05,0.20122153,10.530598948735715
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f018_i01_d05,0.3894249,14.104527129607362
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f018_i01_d05,0.4876736,15.701888003777697
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f019_i01_d05,0.6293203,13.268644234951012
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f020_i01_d05,0.003530951,2.4130434089526034
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f021_i01_d05,0.5316862,10.734715215040353
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f021_i01_d05,0.53428656,10.336257344579792
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f023_i01_d05,0.709771,18.373985492015606
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f023_i01_d05,0.783581,17.940950779997195
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f023_i01_d05,0.7854097,18.82194833368294
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f023_i01_d05,0.78638643,17.853446797334584
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f023_i01_d05,0.8143075,18.302129249596817
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f023_i01_d05,0.84455454,18.650786826529725
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f023_i01_d05,0.8475197,17.123363622277566
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f023_i01_d05,0.8479176,20.151526135772258
DifferentialEvolution,500,bbob_f003_i01_d05,shifted-bbob_f024_i01_d05,0.0027743103,25.9655316416073
DifferentialEvolution,500,bbob_f004_i01_d05,shifted-bbob_f003_i01_d05,0.83567923,23.730930195699955
DifferentialEvolution,500,bbob_f004_i01_d05,shifted-bbob_f003_i01_d05,0.86836344,23.856644599899994
DifferentialEvolution,500,bbob_f004_i01_d05,shifted-bbob_f003_i01_d05,0.89546126,23.853610804599953
DifferentialEvolution,500,bbob_f004_i01_d05,shifted-bbob_f022_i01_d05,0.48153993,19.558385268075995
DifferentialEvolution,500,bbob_f004_i01_d05,shifted-bbob_f022_i01_d05,0.58335036,24.04083433396613
DifferentialEvolution,500,bbob_f006_i01_d05,shifted-bbob_f022_i01_d05,0.9961744,6.880029691826639
DifferentialEvolution,500,bbob_f006_i01_d05,shifted-bbob_f022_i01_d05,0.99619657,6.454331445407494
DifferentialEvolution,500,bbob_f009_i01_d05,shifted-bbob_f014_i01_d05,1.0,29.974102857099993
DifferentialEvolution,500,bbob_f009_i01_d05,shifted-bbob_f017_i01_d05,0.9679906,19.891335540231992
DifferentialEvolution,500,bbob_f010_i01_d05,shifted-bbob_f022_i01_d05,0.99990106,3388.7674095329066
DifferentialEvolution,500,bbob_f010_i01_d05,shifted-bbob_f022_i01_d05,0.99995065,4029.1934746495735
DifferentialEvolution,500,bbob_f011_i01_d05,shifted-bbob_f019_i01_d05,0.99999636,42.62987508807187
DifferentialEvolution,500,bbob_f012_i01_d05,shifted-bbob_f009_i01_d05,0.6445791,34151.71598535876
DifferentialEvolution,500,bbob_f012_i01_d05,shifted-bbob_f022_i01_d05,0.99999857,37425.58118354487
DifferentialEvolution,500,bbob_f013_i01_d05,shifted-bbob_f005_i01_d05,0.9944146,58.869796134057054
DifferentialEvolution,500,bbob_f013_i01_d05,shifted-bbob_f005_i01_d05,0.9945032,66.58167017616842
DifferentialEvolution,500,bbob_f013_i01_d05,shifted-bbob_f005_i01_d05,0.9989947,59.05535454768931
DifferentialEvolution,500,bbob_f013_i01_d05,shifted-bbob_f005_i01_d05,0.9990524,50.31059537975099
DifferentialEvolution,500,bbob_f013_i01_d05,shifted-bbob_f005_i01_d05,0.99911654,60.83752211648396
DifferentialEvolution,500,bbob_f013_i01_d05,shifted-bbob_f005_i01_d05,0.9991232,67.17495427378718
DifferentialEvolution,500,bbob_f013_i01_d05,shifted-bbob_f005_i01_d05,0.9991893,66.86094635185226
DifferentialEvolution,500,bbob_f013_i01_d05,shifted-bbob_f005_i01_d05,1.0,54.02259752970001
DifferentialEvolution,500,bbob_f013_i01_d05,shifted-bbob_f006_i01_d05,0.0031428572,7.345703159325254
DifferentialEvolution,500,bbob_f015_i01_d05,shifted-bbob_f022_i01_d05,0.65243685,16.708485435940133
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f003_i01_d05,0.7833051,24.00326861365663
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f005_i01_d05,0.9864485,9.208368822387982
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f014_i01_d05,0.99327195,9.48383089960447
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f014_i01_d05,0.9949752,7.248178036819567
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f014_i01_d05,0.9997123,7.656301031127754
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f019_i01_d05,0.82648957,12.623848705159041
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f019_i01_d05,0.9451583,8.669827041258444
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f019_i01_d05,0.97494626,9.384081393700313
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.14204708,10.81449229835016
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.14328748,8.114606842724356
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.14445017,9.852929998541981
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.14511864,11.134419956878673
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.14600945,11.174673404487862
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.14625852,11.231650359806963
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.1481778,11.732401515267952
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.14836945,12.103294919910013
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.14843331,12.054289989203198
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.1484693,13.697924595762856
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.14881264,11.33573725107044
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.15075804,12.35100438793279
DifferentialEvolution,500,bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.15119605,11.560182564770571
DifferentialEvolution,500,bbob_f017_i01_d05,shifted-bbob_f003_i01_d05,0.17169517,14.140477555033897
DifferentialEvolution,500,bbob_f017_i01_d05,shifted-bbob_f003_i01_d05,0.2744564,15.579963238767789
DifferentialEvolution,500,bbob_f017_i01_d05,shifted-bbob_f003_i01_d05,0.2767051,14.798110120825015
DifferentialEvolution,500,bbob_f017_i01_d05,shifted-bbob_f003_i01_d05,0.2893939,14.098857071989869
DifferentialEvolution,500,bbob_f017_i01_d05,shifted-bbob_f003_i01_d05,0.34595537,13.217146279427368
DifferentialEvolution,500,bbob_f018_i01_d05,shifted-bbob_f003_i01_d05,0.9209756,6.880454033101444
DifferentialEvolution,500,bbob_f018_i01_d05,shifted-bbob_f019_i01_d05,0.9997415,4.416072881017746
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f001_i01_d05,0.20815423,1.2588802436520936
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f001_i01_d05,0.28656825,1.5711714082185644
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f001_i01_d05,0.29208356,1.575796324647122
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f001_i01_d05,0.3406307,1.5167707709624558
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f003_i01_d05,0.15968283,18.055602705627678
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f003_i01_d05,0.48425844,15.06350093170522
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f003_i01_d05,0.62812525,12.631219231697372
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f003_i01_d05,0.7094187,11.938775358466273
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f003_i01_d05,0.89050937,8.13110754194139
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f004_i01_d05,0.002221062,24.80302660834542
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f004_i01_d05,0.0046827244,23.153096063749786
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f004_i01_d05,0.0047403914,22.538626261019942
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f004_i01_d05,0.0048121056,25.88203790869187
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f005_i01_d05,0.6134911,2.1454176288970928
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f005_i01_d05,0.6252526,2.126887331057162
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f005_i01_d05,0.6570639,2.421502940057735
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f005_i01_d05,0.6885524,2.5320788249456996
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f005_i01_d05,0.74285656,2.611795427062006
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f005_i01_d05,0.74372524,3.1952867619015564
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f005_i01_d05,0.7487666,2.5524371507385553
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f005_i01_d05,0.99863386,2.7271225006565913
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f006_i01_d05,0.00014057524,7.6815663364724
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f007_i01_d05,0.06216662,3.5757681156281222
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f007_i01_d05,0.06383248,3.2445822174488086
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f007_i01_d05,0.06471196,3.257116252724259
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f007_i01_d05,0.6683011,5.357260410532085
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f008_i01_d05,0.00035118818,22.816439734316646
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f013_i01_d05,0.034781374,74.38047367095942
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.65032196,2.5743522111732773
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.70604783,2.834915665822038
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.76470816,2.966112511086834
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.8050111,3.1301898353071778
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.8377763,2.935409439947975
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.8911134,2.7876320005117066
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.8967643,3.031072012761797
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.91361105,2.4987729571709423
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.91529465,2.8280055724161315
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.9167007,2.6996665810225835
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.94380397,2.342747655190024
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.95038885,2.2422576138836376
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.9542747,2.323803157775558
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.95676184,3.1880875085166025
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.97771215,2.6199925912669784
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.9990378,2.7588406247524517
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.9996283,2.29738309545624
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.99972063,2.709944083121286
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.9999945,2.714539920262922
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f017_i01_d05,0.52348244,3.2515780791162285
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f017_i01_d05,0.5295792,3.0174262463725015
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f017_i01_d05,0.53962547,3.0708794420053778
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f017_i01_d05,0.5910071,3.5050667843696175
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f017_i01_d05,0.5920848,3.1062381866692874
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f018_i01_d05,0.24564874,5.511000574043841
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f018_i01_d05,0.24568333,5.521280285718795
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f018_i01_d05,0.2496854,6.3967053792117134
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f018_i01_d05,0.27795124,6.071421656654415
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f021_i01_d05,0.21538807,2.7762532418832535
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f021_i01_d05,0.27689883,3.011349635286015
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f021_i01_d05,0.30640483,2.9267276621870693
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f021_i01_d05,0.31443354,3.1175752701122232
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f021_i01_d05,0.3186965,4.389383640499645
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.5251577,5.3535450184924045
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.52623546,5.841157048154791
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.53130347,5.418525664546401
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.5609222,5.963921624556143
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.5630159,6.1387725841519725
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.563701,5.502336272223701
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.5671935,5.80932328778357
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.6018488,5.643561273383419
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.6038565,5.606576666423926
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.6094805,5.200724043255875
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.6098353,5.29020114397823
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.61001617,5.5434899105783515
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.6156976,5.557503346801553
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.65514106,5.453866917125367
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.65710086,5.317309312527371
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.69954836,5.077849086630451
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.7321716,5.335656492277522
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.80762863,4.970166327114043
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.8444774,4.569430236236016
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f024_i01_d05,0.013989592,26.38591210233828
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f024_i01_d05,0.014249223,25.663210183430806
DifferentialEvolution,500,bbob_f019_i01_d05,shifted-bbob_f024_i01_d05,0.014319382,25.221768811292222
DifferentialEvolution,500,bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.088090435,1.922636771888051
DifferentialEvolution,500,bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.089223,1.8320931841359425
DifferentialEvolution,500,bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.090560794,5.637382659313744
DifferentialEvolution,500,bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.09429906,2.1423042105618606
DifferentialEvolution,500,bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.09525112,2.1138639094580185
DifferentialEvolution,500,bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.10014171,1.7717457369209342
DifferentialEvolution,500,bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.10276377,1.245385096612381
DifferentialEvolution,500,bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.10314334,1.5081787934922204
DifferentialEvolution,500,bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.10327606,1.2891763632657103
DifferentialEvolution,500,bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.10508135,1.8298622992882656
DifferentialEvolution,500,bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.10585313,1.1470440151504135
DifferentialEvolution,500,bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.10926041,1.995807577010055
DifferentialEvolution,500,bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.1100632,2.258643775444966
DifferentialEvolution,500,bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.11019402,3.0296509801789853
DifferentialEvolution,500,bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.11211921,0.7712410584058489
DifferentialEvolution,500,bbob_f022_i01_d05,shifted-bbob_f001_i01_d05,0.84801155,4.417876853769712
DifferentialEvolution,500,bbob_f022_i01_d05,shifted-bbob_f003_i01_d05,0.52651554,17.238565654843114
DifferentialEvolution,500,bbob_f022_i01_d05,shifted-bbob_f003_i01_d05,0.80905974,10.491769721193577
DifferentialEvolution,500,bbob_f022_i01_d05,shifted-bbob_f008_i01_d05,0.015724247,26.968309574707092
DifferentialEvolution,500,bbob_f022_i01_d05,shifted-bbob_f010_i01_d05,6.515036e-05,3120.5923264246794
DifferentialEvolution,500,bbob_f022_i01_d05,shifted-bbob_f015_i01_d05,0.38246444,22.262441689191974
DifferentialEvolution,500,bbob_f022_i01_d05,shifted-bbob_f021_i01_d05,0.88747543,7.06066765275898
DifferentialEvolution,500,bbob_f022_i01_d05,shifted-bbob_f023_i01_d05,0.95924014,2.612536534042647
DifferentialEvolution,500,bbob_f022_i01_d05,shifted-bbob_f023_i01_d05,0.9600243,2.5933076871700678
DifferentialEvolution,500,bbob_f022_i01_d05,shifted-bbob_f023_i01_d05,0.9615931,2.696116525044431
DifferentialEvolution,500,bbob_f022_i01_d05,shifted-bbob_f023_i01_d05,0.96301514,2.6599408136748934
DifferentialEvolution,500,bbob_f022_i01_d05,shifted-bbob_f023_i01_d05,0.9632385,2.72831969534775
DifferentialEvolution,500,bbob_f022_i01_d05,shifted-bbob_f023_i01_d05,0.9644941,2.7380979784788906
DifferentialEvolution,500,bbob_f022_i01_d05,shifted-bbob_f023_i01_d05,0.96572393,2.5488327129044137
DifferentialEvolution,500,bbob_f022_i01_d05,shifted-bbob_f023_i01_d05,0.96712506,2.610831601902987
DifferentialEvolution,500,bbob_f022_i01_d05,shifted-bbob_f024_i01_d05,0.0500632,29.426789277862213
DifferentialEvolution,500,bbob_f022_i01_d05,shifted-bbob_f024_i01_d05,0.079559326,28.333171627164383
DifferentialEvolution,500,bbob_f023_i01_d05,shifted-bbob_f003_i01_d05,0.4238219,17.23452137573122
DifferentialEvolution,500,bbob_f023_i01_d05,shifted-bbob_f003_i01_d05,0.83862585,10.96998866359953
DifferentialEvolution,500,bbob_f023_i01_d05,shifted-bbob_f015_i01_d05,0.019712266,25.04790923254359
DifferentialEvolution,500,bbob_f023_i01_d05,shifted-bbob_f017_i01_d05,0.95628417,3.461337729675493
DifferentialEvolution,500,bbob_f024_i01_d05,shifted-bbob_f014_i01_d05,0.99695426,27.892712266431005
DifferentialEvolution,500,bbob_f024_i01_d05,shifted-bbob_f019_i01_d05,0.8392978,25.464194074373395
DifferentialEvolution,500,bbob_f024_i01_d05,shifted-bbob_f022_i01_d05,0.2171137,16.66606294961548
DifferentialEvolution,1000,bbob_f001_i01_d05,shifted-bbob_f003_i01_d05,0.7015923,2.748091971109247
DifferentialEvolution,1000,bbob_f001_i01_d05,shifted-bbob_f019_i01_d05,0.7244142,0.7048716587603998
DifferentialEvolution,1000,bbob_f001_i01_d05,shifted-bbob_f019_i01_d05,0.7924908,0.5850158434526378
DifferentialEvolution,1000,bbob_f001_i01_d05,shifted-bbob_f019_i01_d05,0.80347663,0.6575434357074244
DifferentialEvolution,1000,bbob_f001_i01_d05,shifted-bbob_f019_i01_d05,0.8079205,0.5147671245628587
DifferentialEvolution,1000,bbob_f001_i01_d05,shifted-bbob_f019_i01_d05,0.8102318,0.5157733690236626
DifferentialEvolution,1000,bbob_f001_i01_d05,shifted-bbob_f019_i01_d05,0.82492167,0.4879118051479807
DifferentialEvolution,1000,bbob_f001_i01_d05,shifted-bbob_f019_i01_d05,0.82800865,0.48057154953384185
DifferentialEvolution,1000,bbob_f001_i01_d05,shifted-bbob_f019_i01_d05,0.8299631,0.4257806298880311
DifferentialEvolution,1000,bbob_f001_i01_d05,shifted-bbob_f019_i01_d05,0.84633315,0.43820829390210747
DifferentialEvolution,1000,bbob_f001_i01_d05,shifted-bbob_f019_i01_d05,0.8645848,0.45857494622967465
DifferentialEvolution,1000,bbob_f001_i01_d05,shifted-bbob_f022_i01_d05,0.12858024,1.2118684705155829
DifferentialEvolution,1000,bbob_f002_i01_d05,shifted-bbob_f005_i01_d05,0.9325032,2.508582368391842
DifferentialEvolution,1000,bbob_f002_i01_d05,shifted-bbob_f015_i01_d05,0.99990225,2.6448769643928927
DifferentialEvolution,1000,bbob_f002_i01_d05,shifted-bbob_f022_i01_d05,0.9998951,2.5291618144057395
DifferentialEvolution,1000,bbob_f002_i01_d05,shifted-bbob_f022_i01_d05,0.99995124,2.2594489726752442
DifferentialEvolution,1000,bbob_f003_i01_d05,shifted-bbob_f001_i01_d05,0.52629274,5.600171966648844
DifferentialEvolution,1000,bbob_f003_i01_d05,shifted-bbob_f004_i01_d05,0.04116532,11.771068585099954
DifferentialEvolution,1000,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.8152567,9.959551191986918
DifferentialEvolution,1000,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.84355736,9.522220054857257
DifferentialEvolution,1000,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.8442014,9.521296087513349
DifferentialEvolution,1000,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.87131256,9.668711444959797
DifferentialEvolution,1000,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.8718194,9.522159000254078
DifferentialEvolution,1000,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.8737392,10.909230459803098
DifferentialEvolution,1000,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.89619184,8.30404478672665
DifferentialEvolution,1000,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.8964168,9.454071207114964
DifferentialEvolution,1000,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.9208814,9.849229594052531
DifferentialEvolution,1000,bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.94547063,9.98581340347954
